subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r009s032,37,1.0,1.0,1.0,0.0,1.625065803527832
sub-r023s009,173,1.0,1.0,1.0,0.0,0.06093955039978027
sub-r001s032,57,1.0,1.0,1.0,0.0,0.05802750587463379
sub-r052s014,104,1.0,1.0,1.0,0.0,0.05704450607299805
sub-r004s019,15,1.0,1.0,1.0,0.0,0.05924201011657715
sub-r042s021,41,1.0,1.0,1.0,0.0,0.05658221244812012
sub-r042s035,170,1.0,1.0,1.0,0.0,0.05652618408203125
sub-r040s042,72,1.0,1.0,1.0,0.0,0.05633091926574707
sub-r038s040,59,1.0,1.0,1.0,0.0,0.056352853775024414
sub-r040s042,6,1.0,1.0,1.0,0.0,0.05584120750427246
sub-r015s001,29,1.0,1.0,1.0,0.0,0.05557703971862793
sub-r003s014,165,1.0,1.0,1.0,0.0,0.05582690238952637
sub-r010s023,53,1.0,1.0,1.0,0.0,0.06027793884277344
sub-r009s115,18,1.0,1.0,1.0,0.0,0.055716753005981445
sub-r009s097,102,1.0,1.0,1.0,0.0,0.05563640594482422
sub-r038s040,16,1.0,1.0,1.0,0.0,0.05980563163757324
sub-r035s011,44,1.0,1.0,1.0,0.0,0.056275367736816406
sub-r023s009,175,1.0,1.0,1.0,0.0,0.05573272705078125
sub-r029s003,69,1.0,1.0,1.0,0.0,0.055663347244262695
sub-r014s002,87,1.0,1.0,1.0,0.0,0.054712533950805664
sub-r009s009,147,1.0,1.0,1.0,0.0,0.05931353569030762
sub-r005s076,49,1.0,1.0,1.0,0.0,0.05556082725524902
sub-r009s072,64,1.0,1.0,1.0,0.0,0.055014848709106445
sub-r052s023,172,1.0,1.0,1.0,0.0,0.05440258979797363
sub-r003s008,18,1.0,1.0,1.0,0.0,0.055344343185424805
sub-r004s019,51,1.0,1.0,1.0,0.0,0.054049015045166016
sub-r034s007,39,1.0,1.0,1.0,0.0,0.05364799499511719
sub-r050s002,145,1.0,1.0,1.0,0.0,0.053304195404052734
sub-r005s077,90,1.0,1.0,1.0,0.0,0.05330920219421387
sub-r005s076,44,1.0,1.0,1.0,0.0,0.05892539024353027
sub-r040s044,56,1.0,1.0,1.0,0.0,0.05405449867248535
sub-r010s023,92,1.0,1.0,1.0,0.0,0.053565025329589844
sub-r011s012,35,1.0,1.0,1.0,0.0,0.05299091339111328
sub-r018s007,45,1.0,1.0,1.0,0.0,0.05277562141418457
sub-r009s021,74,1.0,1.0,1.0,0.0,0.05328965187072754
sub-r009s024,28,1.0,1.0,1.0,0.0,0.05292177200317383
sub-r001s001,47,1.0,1.0,1.0,0.0,0.05301475524902344
sub-r009s126,184,1.0,1.0,1.0,0.0,0.053011417388916016
sub-r040s053,69,1.0,1.0,1.0,0.0,0.05876779556274414
sub-r010s009,132,1.0,1.0,1.0,0.0,0.05368471145629883
sub-r038s040,172,1.0,1.0,1.0,0.0,0.0529179573059082
sub-r040s070,27,1.0,1.0,1.0,0.0,0.05277585983276367
sub-r034s006,151,1.0,1.0,1.0,0.0,0.052865028381347656
sub-r047s037,32,1.0,1.0,1.0,0.0,0.052872657775878906
sub-r011s024,155,1.0,1.0,1.0,0.0,0.054373741149902344
sub-r009s097,70,1.0,1.0,1.0,0.0,0.053138017654418945
sub-r010s006,14,1.0,1.0,1.0,0.0,0.0531466007232666
sub-r009s053,15,1.0,1.0,1.0,0.0,0.05682206153869629
sub-r031s002,52,1.0,1.0,1.0,0.0,0.05301523208618164
sub-r009s115,130,0.006535948,0.006535948,1.0,0.08173077,0.052614688873291016
sub-r047s038,176,1.0,1.0,1.0,0.0,0.05261373519897461
sub-r004s027,24,1.0,1.0,1.0,0.0,0.05314445495605469
sub-r035s011,40,1.0,1.0,1.0,0.0,0.05288124084472656
sub-r011s012,109,1.0,1.0,1.0,0.0,0.05319094657897949
sub-r009s034,13,1.0,1.0,1.0,0.0,0.05305624008178711
sub-r010s009,146,1.0,1.0,1.0,0.0,0.0530085563659668
sub-r035s011,92,1.0,1.0,1.0,0.0,0.05666923522949219
sub-r052s007,180,1.0,1.0,1.0,0.0,0.05288386344909668
