subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r040s051,89,1.0,1.0,1.0,0.0,1.2549059391021729
sub-r010s013,91,1.0,1.0,1.0,0.0,0.05689096450805664
sub-r048s002,7,1.0,1.0,1.0,0.0,0.05338406562805176
sub-r038s058,19,1.0,1.0,1.0,0.0,0.05316495895385742
sub-r010s012,32,1.0,1.0,1.0,0.0,0.0527191162109375
sub-r011s034,1,1.0,1.0,1.0,0.0,0.05306577682495117
sub-r009s099,46,1.0,1.0,1.0,0.0,0.05498933792114258
sub-r005s049,44,1.0,1.0,1.0,0.0,0.2451925277709961
sub-r011s033,40,1.0,1.0,1.0,0.0,0.05829930305480957
sub-r004s031,186,1.0,1.0,1.0,0.0,0.05820775032043457
sub-r017s117,182,1.0,1.0,1.0,0.0,0.05742239952087402
sub-r031s016,44,1.0,1.0,1.0,0.0,0.05752706527709961
sub-r046s006,141,1.0,1.0,1.0,0.0,0.05693674087524414
sub-r001s011,35,1.0,1.0,1.0,0.0,0.05804324150085449
sub-r011s033,119,1.0,1.0,1.0,0.0,0.05638384819030762
sub-r040s020,2,1.0,1.0,1.0,0.0,0.061498403549194336
sub-r011s034,13,1.0,1.0,1.0,0.0,0.056691646575927734
sub-r042s028,13,1.0,1.0,1.0,0.0,0.056659698486328125
sub-r049s010,99,1.0,1.0,1.0,0.0,0.056153297424316406
sub-r031s013,45,1.0,1.0,1.0,0.0,0.05649614334106445
sub-r031s021,83,1.0,1.0,1.0,0.0,0.05615687370300293
sub-r048s011,57,1.0,1.0,1.0,0.0,0.057036399841308594
sub-r011s029,83,1.0,1.0,1.0,0.0,0.056427955627441406
sub-r047s013,92,1.0,1.0,1.0,0.0,0.060668230056762695
sub-r011s028,186,1.0,1.0,1.0,0.0,0.05597567558288574
sub-r001s025,106,1.0,1.0,1.0,0.0,0.05727076530456543
sub-r034s012,26,1.0,1.0,1.0,0.0,0.0561983585357666
sub-r011s003,150,1.0,1.0,1.0,0.0,0.056125640869140625
sub-r031s023,42,1.0,1.0,1.0,0.0,0.05518674850463867
sub-r048s011,32,1.0,1.0,1.0,0.0,0.055298566818237305
sub-r048s014,135,1.0,1.0,1.0,0.0,0.05438804626464844
sub-r003s011,22,1.0,1.0,1.0,0.0,0.0631110668182373
sub-r034s046,19,1.0,1.0,1.0,0.0,0.05557417869567871
sub-r047s039,28,1.0,1.0,1.0,0.0,0.05514073371887207
sub-r029s003,25,1.0,1.0,1.0,0.0,0.054551124572753906
sub-r040s051,49,1.0,1.0,1.0,0.0,0.05423283576965332
sub-r047s039,178,1.0,1.0,1.0,0.0,0.054283857345581055
sub-r023s003,24,1.0,1.0,1.0,0.0,0.05409121513366699
sub-r040s051,5,1.0,1.0,1.0,0.0,0.05359506607055664
sub-r009s061,6,1.0,1.0,1.0,0.0,0.05363893508911133
sub-r038s069,71,1.0,1.0,1.0,0.0,0.05889129638671875
sub-r031s020,62,1.0,1.0,1.0,0.0,0.05422353744506836
sub-r038s006,184,1.0,1.0,1.0,0.0,0.053577423095703125
sub-r001s023,63,1.0,1.0,1.0,0.0,0.053839683532714844
sub-r038s058,152,1.0,1.0,1.0,0.0,0.05350542068481445
sub-r018s012,26,1.0,1.0,1.0,0.0,0.05403852462768555
sub-r015s008,57,1.0,1.0,1.0,0.0,0.05338716506958008
sub-r038s047,65,1.0,1.0,1.0,0.0,0.054627418518066406
sub-r001s020,13,1.0,1.0,1.0,0.0,0.05346822738647461
sub-r031s023,146,1.0,1.0,1.0,0.0,0.057950735092163086
sub-r038s058,148,1.0,1.0,1.0,0.0,0.05363035202026367
sub-r047s027,58,1.0,1.0,1.0,0.0,0.054425954818725586
sub-r048s006,123,1.0,1.0,1.0,0.0,0.053011417388916016
sub-r015s006,42,1.0,1.0,1.0,0.0,0.05352044105529785
sub-r011s034,114,1.0,1.0,1.0,0.0,0.05335378646850586
sub-r047s031,64,1.0,1.0,1.0,0.0,0.05340766906738281
sub-r015s006,81,1.0,1.0,1.0,0.0,0.05312800407409668
sub-r001s018,186,1.0,1.0,1.0,0.0,0.05383157730102539
sub-r046s006,175,1.0,1.0,1.0,0.0,0.05728650093078613
sub-r003s011,18,1.0,1.0,1.0,0.0,0.05539131164550781
sub-r027s048,30,1.0,1.0,1.0,0.0,0.05348849296569824
sub-r011s034,3,1.0,1.0,1.0,0.0,0.05370974540710449
sub-r011s016,188,1.0,1.0,1.0,0.0,0.053147077560424805
sub-r009s095,49,1.0,1.0,1.0,0.0,0.05353546142578125
sub-r019s001,148,0.023255814,0.023255814,1.0,0.033653848,0.05317497253417969
sub-r028s011,91,1.0,1.0,1.0,0.0,0.053273916244506836
sub-r034s012,88,1.0,1.0,1.0,0.0,0.05319976806640625
sub-r001s028,182,1.0,1.0,1.0,0.0,0.05695819854736328
sub-r001s024,79,1.0,1.0,1.0,0.0,0.05321002006530762
sub-r004s005,166,1.0,1.0,1.0,0.0,0.053353309631347656
sub-r001s028,65,1.0,1.0,1.0,0.0,0.05297517776489258
sub-r034s046,141,1.0,1.0,1.0,0.0,0.05431795120239258
sub-r042s010,5,1.0,1.0,1.0,0.0,0.05399799346923828
sub-r038s026,137,1.0,1.0,1.0,0.0,0.05338907241821289
sub-r004s010,171,1.0,1.0,1.0,0.0,0.05311870574951172
sub-r009s016,144,1.0,1.0,1.0,0.0,0.05370187759399414
sub-r042s015,39,1.0,1.0,1.0,0.0,0.056618452072143555
sub-r038s047,42,1.0,1.0,1.0,0.0,0.053641319274902344
sub-r009s111,90,1.0,1.0,1.0,0.0,0.0529325008392334
sub-r038s023,63,1.0,1.0,1.0,0.0,0.053139686584472656
sub-r014s008,137,1.0,1.0,1.0,0.0,0.05295252799987793
sub-r017s117,152,1.0,1.0,1.0,0.0,0.05335855484008789
sub-r034s014,186,1.0,1.0,1.0,0.0,0.05308961868286133
sub-r004s023,83,1.0,1.0,1.0,0.0,0.053389787673950195
sub-r004s025,167,1.0,1.0,1.0,0.0,0.053021907806396484
sub-r017s117,185,1.0,1.0,1.0,0.0,0.05721020698547363
sub-r009s111,140,1.0,1.0,1.0,0.0,0.05316877365112305
sub-r009s111,164,1.0,1.0,1.0,0.0,0.05308699607849121
sub-r035s006,66,1.0,1.0,1.0,0.0,0.054512739181518555
sub-r011s011,17,1.0,1.0,1.0,0.0,0.05346322059631348
sub-r015s006,182,1.0,1.0,1.0,0.0,0.0532529354095459
sub-r004s008,2,1.0,1.0,1.0,0.0,0.05376696586608887
sub-r031s013,55,0.018518519,0.018518519,1.0,0.03846154,0.053392648696899414
sub-r011s019,20,1.0,1.0,1.0,0.0,0.05395150184631348
sub-r047s043,31,1.0,1.0,1.0,0.0,0.0566866397857666
sub-r005s074,11,1.0,1.0,1.0,0.0,0.05366659164428711
sub-r040s015,63,1.0,1.0,1.0,0.0,0.05293774604797363
sub-r048s008,91,1.0,1.0,1.0,0.0,0.05293583869934082
sub-r048s031,129,1.0,1.0,1.0,0.0,0.05276370048522949
sub-r031s021,167,1.0,1.0,1.0,0.0,0.053392887115478516
sub-r005s049,58,1.0,1.0,1.0,0.0,0.052994489669799805
sub-r049s011,25,1.0,1.0,1.0,0.0,0.053311824798583984
sub-r049s011,179,1.0,1.0,1.0,0.0,0.05309319496154785
sub-r010s011,21,1.0,1.0,1.0,0.0,0.05712532997131348
sub-r038s006,102,1.0,1.0,1.0,0.0,0.05337977409362793
sub-r038s023,40,1.0,1.0,1.0,0.0,0.05314755439758301
sub-r001s023,43,1.0,1.0,1.0,0.0,0.052646636962890625
sub-r049s005,118,1.0,1.0,1.0,0.0,0.05330514907836914
sub-r009s077,125,1.0,1.0,1.0,0.0,0.053237199783325195
sub-r038s069,153,1.0,1.0,1.0,0.0,0.05334949493408203
sub-r010s008,95,1.0,1.0,1.0,0.0,0.052893638610839844
sub-r017s117,60,1.0,1.0,1.0,0.0,0.05375218391418457
sub-r050s009,60,1.0,1.0,1.0,0.0,0.05647921562194824
sub-r034s046,85,1.0,1.0,1.0,0.0,0.05343794822692871
sub-r009s022,158,1.0,1.0,1.0,0.0,0.0531461238861084
sub-r050s005,141,1.0,1.0,1.0,0.0,0.05293536186218262
sub-r009s108,3,1.0,1.0,1.0,0.0,0.052838802337646484
sub-r009s095,102,1.0,1.0,1.0,0.0,0.054345130920410156
sub-r046s006,25,1.0,1.0,1.0,0.0,0.05285978317260742
sub-r048s002,22,1.0,1.0,1.0,0.0,0.05328845977783203
sub-r005s045,37,1.0,1.0,1.0,0.0,0.05292081832885742
sub-r005s045,50,1.0,1.0,1.0,0.0,0.0569157600402832
sub-r047s007,166,1.0,1.0,1.0,0.0,0.052965641021728516
sub-r009s022,155,1.0,1.0,1.0,0.0,0.05304288864135742
