subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r029s010,10,1.0,1.0,1.0,0.0,0.8906402587890625
sub-r038s085,134,0.015151516,0.015151516,1.0,0.08173077,0.04217672348022461
sub-r050s015,45,1.0,1.0,1.0,0.0,0.039835453033447266
sub-r047s015,122,1.0,1.0,1.0,0.0,0.04087018966674805
sub-r048s038,53,1.0,1.0,1.0,0.0,0.0410921573638916
sub-r009s058,30,1.0,1.0,1.0,0.0,0.03940081596374512
sub-r005s081,170,1.0,1.0,1.0,0.0,0.03950214385986328
sub-r046s008,25,1.0,1.0,1.0,0.0,0.039444923400878906
sub-r028s026,52,1.0,1.0,1.0,0.0,0.042453765869140625
sub-r028s026,7,1.0,1.0,1.0,0.0,0.039490699768066406
sub-r005s081,4,1.0,1.0,1.0,0.0,0.039557456970214844
sub-r009s079,19,1.0,1.0,1.0,0.0,0.039354562759399414
sub-r052s019,31,1.0,1.0,1.0,0.0,0.03887629508972168
sub-r029s003,15,1.0,1.0,1.0,0.0,0.03915905952453613
sub-r009s001,186,1.0,1.0,1.0,0.0,0.039038658142089844
sub-r031s037,20,1.0,1.0,1.0,0.0,0.03903651237487793
sub-r004s009,83,1.0,1.0,1.0,0.0,0.03895926475524902
sub-r011s001,5,1.0,1.0,1.0,0.0,0.04263114929199219
sub-r009s066,88,0.33333334,0.33333334,1.0,0.009615385,0.04141950607299805
sub-r009s002,66,1.0,1.0,1.0,0.0,0.03928542137145996
sub-r009s002,158,1.0,1.0,1.0,0.0,0.03922438621520996
sub-r011s001,151,1.0,1.0,1.0,0.0,0.0389859676361084
sub-r004s036,37,1.0,1.0,1.0,0.0,0.03893470764160156
sub-r011s023,72,1.0,1.0,1.0,0.0,0.038938045501708984
sub-r040s001,83,1.0,1.0,1.0,0.0,0.03925919532775879
sub-r028s012,164,1.0,1.0,1.0,0.0,0.03921318054199219
sub-r024s013,140,1.0,1.0,1.0,0.0,0.04302024841308594
sub-r011s023,63,1.0,1.0,1.0,0.0,0.03965163230895996
sub-r009s079,166,1.0,1.0,1.0,0.0,0.03927326202392578
sub-r009s001,3,1.0,1.0,1.0,0.0,0.03915238380432129
sub-r031s036,137,1.0,1.0,1.0,0.0,0.038970232009887695
