subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r040s008,124,1.0,1.0,1.0,0.0,1.2758381366729736
sub-r009s064,164,1.0,1.0,1.0,0.0,0.057051658630371094
sub-r027s017,167,1.0,1.0,1.0,0.0,0.05402636528015137
sub-r035s011,174,1.0,1.0,1.0,0.0,0.05337119102478027
sub-r010s013,31,1.0,1.0,1.0,0.0,0.054479122161865234
sub-r049s011,11,1.0,1.0,1.0,0.0,0.0532984733581543
sub-r011s008,56,1.0,1.0,1.0,0.0,0.05328798294067383
sub-r042s011,6,1.0,1.0,1.0,0.0,0.05336403846740723
sub-r009s088,24,1.0,1.0,1.0,0.0,0.05312705039978027
sub-r009s053,6,1.0,1.0,1.0,0.0,0.053801536560058594
sub-r015s026,1,1.0,1.0,1.0,0.0,0.05347943305969238
sub-r001s001,41,1.0,1.0,1.0,0.0,0.05330324172973633
sub-r048s015,187,1.0,1.0,1.0,0.0,0.053293704986572266
sub-r038s032,5,1.0,1.0,1.0,0.0,0.05333089828491211
sub-r027s017,165,1.0,1.0,1.0,0.0,0.05288195610046387
sub-r031s016,40,1.0,1.0,1.0,0.0,0.053043365478515625
sub-r009s064,129,1.0,1.0,1.0,0.0,0.05282115936279297
sub-r003s006,96,1.0,1.0,1.0,0.0,0.05284881591796875
sub-r038s054,160,1.0,1.0,1.0,0.0,0.05379939079284668
sub-r001s010,158,1.0,1.0,1.0,0.0,0.05341815948486328
sub-r034s008,61,1.0,1.0,1.0,0.0,0.0531010627746582
sub-r010s029,179,1.0,1.0,1.0,0.0,0.05307364463806152
sub-r040s030,28,1.0,1.0,1.0,0.0,0.05295443534851074
sub-r034s008,104,1.0,1.0,1.0,0.0,0.05264639854431152
sub-r005s081,58,1.0,1.0,1.0,0.0,0.052712202072143555
sub-r009s029,183,1.0,1.0,1.0,0.0,0.052797555923461914
sub-r052s021,1,1.0,1.0,1.0,0.0,0.05293583869934082
sub-r011s032,158,1.0,1.0,1.0,0.0,0.05542922019958496
sub-r050s002,16,1.0,1.0,1.0,0.0,0.05395817756652832
sub-r049s011,13,1.0,1.0,1.0,0.0,0.05318856239318848
sub-r052s010,148,1.0,1.0,1.0,0.0,0.05365157127380371
sub-r040s071,152,1.0,1.0,1.0,0.0,0.05332684516906738
sub-r047s015,155,1.0,1.0,1.0,0.0,0.05374741554260254
sub-r009s060,8,1.0,1.0,1.0,0.0,0.05295157432556152
sub-r009s053,72,1.0,1.0,1.0,0.0,0.05308794975280762
sub-r048s032,23,1.0,1.0,1.0,0.0,0.052832841873168945
sub-r005s068,34,1.0,1.0,1.0,0.0,0.05392169952392578
sub-r034s015,119,1.0,1.0,1.0,0.0,0.053667306900024414
sub-r010s010,144,1.0,1.0,1.0,0.0,0.05315208435058594
sub-r023s007,181,1.0,1.0,1.0,0.0,0.05297517776489258
sub-r015s016,164,1.0,1.0,1.0,0.0,0.052817583084106445
sub-r011s008,42,1.0,1.0,1.0,0.0,0.05289435386657715
sub-r042s011,153,1.0,1.0,1.0,0.0,0.052808523178100586
sub-r009s115,17,1.0,1.0,1.0,0.0,0.05296945571899414
sub-r042s011,122,1.0,1.0,1.0,0.0,0.052802085876464844
sub-r047s044,1,1.0,1.0,1.0,0.0,0.053977012634277344
sub-r001s012,66,1.0,1.0,1.0,0.0,0.053276777267456055
sub-r010s023,6,1.0,1.0,1.0,0.0,0.05331730842590332
sub-r004s013,163,1.0,1.0,1.0,0.0,0.05296516418457031
sub-r009s006,7,1.0,1.0,1.0,0.0,0.05263352394104004
sub-r018s008,36,1.0,1.0,1.0,0.0,0.052558183670043945
sub-r005s070,38,1.0,1.0,1.0,0.0,0.05275869369506836
sub-r010s023,152,1.0,1.0,1.0,0.0,0.053133249282836914
sub-r005s081,131,1.0,1.0,1.0,0.0,0.053026676177978516
sub-r009s017,127,1.0,1.0,1.0,0.0,0.05395221710205078
sub-r003s011,134,1.0,1.0,1.0,0.0,0.05446600914001465
sub-r015s009,119,1.0,1.0,1.0,0.0,0.053606510162353516
sub-r009s091,85,1.0,1.0,1.0,0.0,0.05336308479309082
sub-r009s072,12,1.0,1.0,1.0,0.0,0.052874088287353516
sub-r042s033,179,1.0,1.0,1.0,0.0,0.05352663993835449
sub-r004s008,24,1.0,1.0,1.0,0.0,0.05303812026977539
sub-r023s007,21,1.0,1.0,1.0,0.0,0.05287766456604004
sub-r040s064,2,1.0,1.0,1.0,0.0,0.05275440216064453
sub-r031s035,34,1.0,1.0,1.0,0.0,0.054244041442871094
sub-r001s033,54,1.0,1.0,1.0,0.0,0.054180145263671875
sub-r050s002,40,1.0,1.0,1.0,0.0,0.053371429443359375
sub-r011s008,3,1.0,1.0,1.0,0.0,0.05307197570800781
sub-r027s017,152,1.0,1.0,1.0,0.0,0.05277109146118164
sub-r027s048,21,1.0,1.0,1.0,0.0,0.05257916450500488
sub-r010s013,177,1.0,1.0,1.0,0.0,0.05334734916687012
sub-r009s072,143,1.0,1.0,1.0,0.0,0.05297493934631348
sub-r038s056,163,1.0,1.0,1.0,0.0,0.05323624610900879
sub-r048s043,21,1.0,1.0,1.0,0.0,0.05424308776855469
sub-r047s044,40,1.0,1.0,1.0,0.0,0.05354642868041992
sub-r002s005,106,1.0,1.0,1.0,0.0,0.05301070213317871
sub-r038s067,185,1.0,1.0,1.0,0.0,0.05317068099975586
sub-r011s019,18,1.0,1.0,1.0,0.0,0.0535733699798584
sub-r029s007,105,1.0,1.0,1.0,0.0,0.052809715270996094
sub-r002s005,156,1.0,1.0,1.0,0.0,0.05275774002075195
sub-r047s014,173,1.0,1.0,1.0,0.0,0.05278897285461426
sub-r009s050,159,1.0,1.0,1.0,0.0,0.052963972091674805
sub-r031s016,122,1.0,1.0,1.0,0.0,0.05398821830749512
sub-r009s125,7,1.0,1.0,1.0,0.0,0.0534052848815918
sub-r009s064,30,1.0,1.0,1.0,0.0,0.05406069755554199
sub-r040s064,17,1.0,1.0,1.0,0.0,0.05335092544555664
sub-r038s067,145,1.0,1.0,1.0,0.0,0.05323910713195801
sub-r042s011,131,1.0,1.0,1.0,0.0,0.05295276641845703
sub-r028s004,162,1.0,1.0,1.0,0.0,0.05296468734741211
sub-r001s001,185,1.0,1.0,1.0,0.0,0.053076982498168945
sub-r031s016,10,1.0,1.0,1.0,0.0,0.05281877517700195
sub-r031s025,51,1.0,1.0,1.0,0.0,0.05388951301574707
sub-r009s060,144,1.0,1.0,1.0,0.0,0.05340266227722168
sub-r009s064,154,1.0,1.0,1.0,0.0,0.053315162658691406
sub-r018s008,4,1.0,1.0,1.0,0.0,0.05307579040527344
sub-r040s054,37,1.0,1.0,1.0,0.0,0.05277729034423828
sub-r038s032,102,1.0,1.0,1.0,0.0,0.05278611183166504
sub-r028s012,81,1.0,1.0,1.0,0.0,0.052954673767089844
sub-r035s011,12,1.0,1.0,1.0,0.0,0.05269908905029297
sub-r002s012,129,1.0,1.0,1.0,0.0,0.05298614501953125
sub-r050s002,107,1.0,1.0,1.0,0.0,0.0539858341217041
sub-r010s009,3,1.0,1.0,1.0,0.0,0.05393838882446289
sub-r009s096,71,1.0,1.0,1.0,0.0,0.053392887115478516
sub-r015s009,44,1.0,1.0,1.0,0.0,0.05347561836242676
sub-r040s051,48,1.0,1.0,1.0,0.0,0.05270504951477051
sub-r052s021,161,1.0,1.0,1.0,0.0,0.05295085906982422
sub-r009s091,148,1.0,1.0,1.0,0.0,0.05286550521850586
sub-r034s006,167,1.0,1.0,1.0,0.0,0.052794456481933594
sub-r009s060,37,1.0,1.0,1.0,0.0,0.05293107032775879
sub-r004s023,73,1.0,1.0,1.0,0.0,0.054056644439697266
sub-r028s020,24,1.0,1.0,1.0,0.0,0.053307533264160156
sub-r028s012,47,1.0,1.0,1.0,0.0,0.05316781997680664
sub-r047s021,143,1.0,1.0,1.0,0.0,0.05338335037231445
sub-r040s001,177,1.0,1.0,1.0,0.0,0.054289817810058594
sub-r042s011,140,1.0,1.0,1.0,0.0,0.05275583267211914
sub-r035s011,2,1.0,1.0,1.0,0.0,0.0529019832611084
sub-r009s064,31,1.0,1.0,1.0,0.0,0.053148746490478516
sub-r031s031,164,1.0,1.0,1.0,0.0,0.053017377853393555
sub-r046s005,37,1.0,1.0,1.0,0.0,0.05402064323425293
sub-r011s015,23,1.0,1.0,1.0,0.0,0.0541841983795166
sub-r047s014,45,1.0,1.0,1.0,0.0,0.0533604621887207
sub-r040s002,41,1.0,1.0,1.0,0.0,0.053171634674072266
sub-r010s023,22,1.0,1.0,1.0,0.0,0.05289888381958008
sub-r031s028,162,1.0,1.0,1.0,0.0,0.0527644157409668
sub-r003s011,167,1.0,1.0,1.0,0.0,0.05288124084472656
sub-r010s029,75,1.0,1.0,1.0,0.0,0.05317211151123047
sub-r002s005,56,1.0,1.0,1.0,0.0,0.05265474319458008
sub-r034s006,58,1.0,1.0,1.0,0.0,0.05452775955200195
sub-r031s035,153,1.0,1.0,1.0,0.0,0.05358719825744629
sub-r004s017,1,1.0,1.0,1.0,0.0,0.05308246612548828
sub-r003s011,43,1.0,1.0,1.0,0.0,0.05317568778991699
sub-r015s009,178,1.0,1.0,1.0,0.0,0.05304694175720215
sub-r010s010,48,1.0,1.0,1.0,0.0,0.05276679992675781
sub-r040s064,113,1.0,1.0,1.0,0.0,0.05304384231567383
sub-r038s056,14,1.0,1.0,1.0,0.0,0.05280327796936035
sub-r040s030,9,1.0,1.0,1.0,0.0,0.05313587188720703
sub-r009s089,182,1.0,1.0,1.0,0.0,0.21089744567871094
sub-r048s004,21,1.0,1.0,1.0,0.0,0.05656909942626953
sub-r015s011,153,1.0,1.0,1.0,0.0,0.05619382858276367
sub-r047s021,5,1.0,1.0,1.0,0.0,0.05541229248046875
sub-r011s008,19,1.0,1.0,1.0,0.0,0.055049896240234375
sub-r038s067,69,1.0,1.0,1.0,0.0,0.055399417877197266
sub-r010s010,151,1.0,1.0,1.0,0.0,0.054541587829589844
sub-r002s012,2,1.0,1.0,1.0,0.0,0.054053544998168945
sub-r005s074,55,1.0,1.0,1.0,0.0,0.05879473686218262
sub-r009s032,70,1.0,1.0,1.0,0.0,0.054738759994506836
sub-r004s013,3,1.0,1.0,1.0,0.0,0.05468320846557617
sub-r009s089,180,1.0,1.0,1.0,0.0,0.05395841598510742
sub-r011s015,154,1.0,1.0,1.0,0.0,0.054370880126953125
sub-r011s028,66,1.0,1.0,1.0,0.0,0.05419588088989258
sub-r038s054,17,1.0,1.0,1.0,0.0,0.05410170555114746
sub-r038s054,53,1.0,1.0,1.0,0.0,0.053755760192871094
sub-r018s008,52,1.0,1.0,1.0,0.0,0.057996511459350586
sub-r052s021,178,1.0,1.0,1.0,0.0,0.05405235290527344
sub-r009s006,129,1.0,1.0,1.0,0.0,0.05396556854248047
sub-r048s032,24,1.0,1.0,1.0,0.0,0.05382537841796875
sub-r015s026,71,1.0,1.0,1.0,0.0,0.053995370864868164
sub-r010s023,119,1.0,1.0,1.0,0.0,0.053737640380859375
sub-r011s008,116,1.0,1.0,1.0,0.0,0.053826093673706055
sub-r010s013,168,1.0,1.0,1.0,0.0,0.05346107482910156
sub-r003s006,129,1.0,1.0,1.0,0.0,0.056989192962646484
sub-r005s070,187,1.0,1.0,1.0,0.0,0.053624868392944336
sub-r048s015,28,1.0,1.0,1.0,0.0,0.05369210243225098
sub-r001s019,176,1.0,1.0,1.0,0.0,0.053488731384277344
sub-r009s072,141,1.0,1.0,1.0,0.0,0.053536415100097656
sub-r015s026,33,1.0,1.0,1.0,0.0,0.05571341514587402
sub-r038s032,138,1.0,1.0,1.0,0.0,0.05371856689453125
sub-r028s004,174,1.0,1.0,1.0,0.0,0.05380845069885254
sub-r027s017,36,1.0,1.0,1.0,0.0,0.05385947227478027
sub-r047s039,31,1.0,1.0,1.0,0.0,0.053954124450683594
sub-r010s009,5,1.0,1.0,1.0,0.0,0.053913116455078125
sub-r011s008,32,1.0,1.0,1.0,0.0,0.053495168685913086
sub-r038s054,182,1.0,1.0,1.0,0.0,0.05373740196228027
sub-r048s043,109,1.0,1.0,1.0,0.0,0.05359816551208496
sub-r010s013,143,1.0,1.0,1.0,0.0,0.053619384765625
sub-r052s021,48,1.0,1.0,1.0,0.0,0.053711891174316406
sub-r009s072,13,1.0,1.0,1.0,0.0,0.05373382568359375
sub-r042s033,141,1.0,1.0,1.0,0.0,0.0533289909362793
sub-r009s053,125,1.0,1.0,1.0,0.0,0.05435919761657715
sub-r052s021,36,1.0,1.0,1.0,0.0,0.0540776252746582
sub-r005s081,41,1.0,1.0,1.0,0.0,0.05393838882446289
sub-r011s015,3,1.0,1.0,1.0,0.0,0.05337071418762207
sub-r047s035,23,1.0,1.0,1.0,0.0,0.053450584411621094
sub-r003s011,144,1.0,1.0,1.0,0.0,0.05353426933288574
