subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r009s041,97,1.0,1.0,1.0,0.0,3.5632028579711914
sub-r040s015,141,1.0,1.0,1.0,0.0,0.05602622032165527
sub-r042s033,126,1.0,1.0,1.0,0.0,0.05356955528259277
sub-r038s033,33,1.0,1.0,1.0,0.0,0.05550241470336914
sub-r040s074,129,1.0,1.0,1.0,0.0,0.054393768310546875
sub-r009s057,39,1.0,1.0,1.0,0.0,0.054097652435302734
sub-r009s024,147,1.0,1.0,1.0,0.0,0.05398416519165039
sub-r038s026,188,1.0,1.0,1.0,0.0,0.053585052490234375
sub-r031s023,105,1.0,1.0,1.0,0.0,0.05406832695007324
sub-r009s010,163,1.0,1.0,1.0,0.0,0.05383706092834473
sub-r034s026,41,1.0,1.0,1.0,0.0,0.05368304252624512
sub-r040s015,157,1.0,1.0,1.0,0.0,0.05657052993774414
sub-r031s011,179,1.0,1.0,1.0,0.0,0.05401277542114258
sub-r011s014,171,1.0,1.0,1.0,0.0,0.05364513397216797
sub-r010s012,156,1.0,1.0,1.0,0.0,0.05379629135131836
sub-r010s012,20,1.0,1.0,1.0,0.0,0.053261518478393555
sub-r027s052,101,1.0,1.0,1.0,0.0,0.053484439849853516
sub-r034s021,43,1.0,1.0,1.0,0.0,0.053440093994140625
sub-r034s003,5,1.0,1.0,1.0,0.0,0.05348515510559082
sub-r031s012,141,1.0,1.0,1.0,0.0,0.056931257247924805
sub-r004s027,178,1.0,1.0,1.0,0.0,0.053778648376464844
sub-r011s013,18,1.0,1.0,1.0,0.0,0.053839683532714844
sub-r040s074,147,1.0,1.0,1.0,0.0,0.05360841751098633
sub-r011s010,39,1.0,1.0,1.0,0.0,0.05354619026184082
sub-r040s020,20,1.0,1.0,1.0,0.0,0.0534663200378418
sub-r031s021,1,1.0,1.0,1.0,0.0,0.05358767509460449
sub-r003s002,126,1.0,1.0,1.0,0.0,0.053565263748168945
sub-r001s034,151,1.0,1.0,1.0,0.0,0.05349421501159668
sub-r031s002,71,1.0,1.0,1.0,0.0,0.058719635009765625
sub-r004s003,164,1.0,1.0,1.0,0.0,0.05421566963195801
sub-r034s021,169,1.0,1.0,1.0,0.0,0.0539853572845459
sub-r017s119,31,1.0,1.0,1.0,0.0,0.054257869720458984
sub-r004s004,164,1.0,1.0,1.0,0.0,0.05334663391113281
sub-r009s077,178,1.0,1.0,1.0,0.0,0.05350232124328613
sub-r009s010,111,1.0,1.0,1.0,0.0,0.05353379249572754
sub-r048s022,181,1.0,1.0,1.0,0.0,0.05338764190673828
sub-r027s009,44,1.0,1.0,1.0,0.0,0.05352449417114258
sub-r046s008,27,1.0,1.0,1.0,0.0,0.05712771415710449
sub-r011s030,4,1.0,1.0,1.0,0.0,0.05396437644958496
sub-r004s012,128,1.0,1.0,1.0,0.0,0.053632497787475586
sub-r035s005,151,1.0,1.0,1.0,0.0,0.053543806076049805
sub-r005s077,6,1.0,1.0,1.0,0.0,0.053322792053222656
