subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r027s009,166,1.0,1.0,1.0,0.0,0.5577869415283203
sub-r038s069,66,1.0,1.0,1.0,0.0,0.04488182067871094
sub-r017s118,175,1.0,1.0,1.0,0.0,0.04312920570373535
sub-r001s038,127,1.0,1.0,1.0,0.0,0.04324603080749512
sub-r009s054,53,1.0,1.0,1.0,0.0,0.04258084297180176
sub-r028s014,139,1.0,1.0,1.0,0.0,0.043505191802978516
sub-r010s019,1,1.0,1.0,1.0,0.0,0.04553961753845215
sub-r034s012,13,1.0,1.0,1.0,0.0,0.043163299560546875
sub-r034s021,184,1.0,1.0,1.0,0.0,0.042824506759643555
sub-r003s003,154,1.0,1.0,1.0,0.0,0.04267740249633789
sub-r009s046,33,1.0,1.0,1.0,0.0,0.0425872802734375
sub-r040s072,117,1.0,1.0,1.0,0.0,0.04303431510925293
sub-r024s005,77,1.0,1.0,1.0,0.0,0.04253697395324707
sub-r052s025,126,1.0,1.0,1.0,0.0,0.04268836975097656
sub-r009s048,124,1.0,1.0,1.0,0.0,0.04255843162536621
sub-r034s048,159,1.0,1.0,1.0,0.0,0.047246456146240234
sub-r009s111,128,1.0,1.0,1.0,0.0,0.04321646690368652
sub-r038s025,179,1.0,1.0,1.0,0.0,0.04284405708312988
sub-r009s014,134,1.0,1.0,1.0,0.0,0.04296135902404785
sub-r009s084,26,1.0,1.0,1.0,0.0,0.04307818412780762
sub-r038s078,6,1.0,1.0,1.0,0.0,0.04320979118347168
sub-r024s005,81,1.0,1.0,1.0,0.0,0.04279470443725586
sub-r038s024,146,1.0,1.0,1.0,0.0,0.042794227600097656
sub-r019s009,166,1.0,1.0,1.0,0.0,0.043431997299194336
sub-r031s026,178,1.0,1.0,1.0,0.0,0.04665422439575195
sub-r047s044,21,1.0,1.0,1.0,0.0,0.043137550354003906
sub-r011s003,139,1.0,1.0,1.0,0.0,0.04314565658569336
sub-r011s027,170,1.0,1.0,1.0,0.0,0.04296588897705078
sub-r009s095,176,1.0,1.0,1.0,0.0,0.04250645637512207
sub-r023s001,132,1.0,1.0,1.0,0.0,0.04375100135803223
sub-r009s062,165,1.0,1.0,1.0,0.0,0.04318857192993164
sub-r014s015,48,1.0,1.0,1.0,0.0,0.042703866958618164
sub-r011s011,20,1.0,1.0,1.0,0.0,0.043236494064331055
sub-r001s028,31,1.0,1.0,1.0,0.0,0.0473630428314209
sub-r038s024,120,1.0,1.0,1.0,0.0,0.043753862380981445
sub-r050s006,132,1.0,1.0,1.0,0.0,0.04321432113647461
sub-r050s003,90,1.0,1.0,1.0,0.0,0.04301261901855469
