subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r038s040,129,1.0,1.0,1.0,0.0,0.5681111812591553
sub-r047s037,184,1.0,1.0,1.0,0.0,0.045827627182006836
sub-r040s047,169,1.0,1.0,1.0,0.0,0.043900489807128906
sub-r048s021,132,1.0,1.0,1.0,0.0,0.045485496520996094
sub-r010s007,64,1.0,1.0,1.0,0.0,0.042957305908203125
sub-r031s032,30,1.0,1.0,1.0,0.0,0.042850494384765625
sub-r004s019,9,1.0,1.0,1.0,0.0,0.04270458221435547
sub-r009s119,46,1.0,1.0,1.0,0.0,0.043036699295043945
sub-r003s010,180,1.0,1.0,1.0,0.0,0.04294013977050781
sub-r040s011,127,1.0,1.0,1.0,0.0,0.04249763488769531
sub-r046s006,32,1.0,1.0,1.0,0.0,0.04258322715759277
sub-r011s017,52,1.0,1.0,1.0,0.0,0.042958736419677734
sub-r040s011,13,1.0,1.0,1.0,0.0,0.04706072807312012
sub-r001s005,149,1.0,1.0,1.0,0.0,0.043399810791015625
sub-r040s048,159,1.0,1.0,1.0,0.0,0.04289388656616211
sub-r027s035,154,1.0,1.0,1.0,0.0,0.042714834213256836
sub-r005s026,123,1.0,1.0,1.0,0.0,0.044051170349121094
sub-r001s030,163,1.0,1.0,1.0,0.0,0.04263663291931152
sub-r009s052,91,1.0,1.0,1.0,0.0,0.04371309280395508
sub-r011s033,75,1.0,1.0,1.0,0.0,0.04281497001647949
sub-r040s072,136,1.0,1.0,1.0,0.0,0.04336285591125488
sub-r009s073,87,1.0,1.0,1.0,0.0,0.046982526779174805
sub-r005s049,143,1.0,1.0,1.0,0.0,0.04328417778015137
sub-r040s049,21,1.0,1.0,1.0,0.0,0.043007850646972656
sub-r040s049,83,1.0,1.0,1.0,0.0,0.04278826713562012
sub-r009s028,167,1.0,1.0,1.0,0.0,0.04303789138793945
sub-r040s011,156,1.0,1.0,1.0,0.0,0.04270124435424805
sub-r031s034,167,1.0,1.0,1.0,0.0,0.04381155967712402
sub-r047s006,117,1.0,1.0,1.0,0.0,0.04324173927307129
sub-r027s035,122,1.0,1.0,1.0,0.0,0.04338264465332031
sub-r029s010,100,1.0,1.0,1.0,0.0,0.04726982116699219
sub-r048s036,131,1.0,1.0,1.0,0.0,0.04336810111999512
sub-r004s019,186,1.0,1.0,1.0,0.0,0.04300212860107422
sub-r046s001,106,1.0,1.0,1.0,0.0,0.04283332824707031
sub-r010s007,135,1.0,1.0,1.0,0.0,0.04257488250732422
sub-r042s035,144,1.0,1.0,1.0,0.0,0.042481184005737305
sub-r048s015,3,1.0,1.0,1.0,0.0,0.04259920120239258
sub-r045s002,111,1.0,1.0,1.0,0.0,0.04314088821411133
sub-r048s006,106,1.0,1.0,1.0,0.0,0.0423283576965332
sub-r040s013,3,1.0,1.0,1.0,0.0,0.0475773811340332
sub-r010s008,49,1.0,1.0,1.0,0.0,0.04329085350036621
sub-r040s047,41,1.0,1.0,1.0,0.0,0.04287838935852051
sub-r005s058,144,1.0,1.0,1.0,0.0,0.04292607307434082
sub-r009s086,83,1.0,1.0,1.0,0.0,0.04259443283081055
sub-r017s106,147,1.0,1.0,1.0,0.0,0.04292583465576172
sub-r028s011,74,1.0,1.0,1.0,0.0,0.04419827461242676
sub-r042s025,182,1.0,1.0,1.0,0.0,0.043433189392089844
sub-r034s011,3,1.0,1.0,1.0,0.0,0.042877197265625
sub-r052s015,184,1.0,1.0,1.0,0.0,0.04661440849304199
sub-r034s009,163,1.0,1.0,1.0,0.0,0.043297529220581055
sub-r011s033,129,1.0,1.0,1.0,0.0,0.043616294860839844
sub-r001s039,113,1.0,1.0,1.0,0.0,0.0428619384765625
sub-r052s010,184,1.0,1.0,1.0,0.0,0.04259848594665527
sub-r031s036,39,1.0,1.0,1.0,0.0,0.04283308982849121
sub-r009s002,157,1.0,1.0,1.0,0.0,0.04274749755859375
sub-r009s099,136,1.0,1.0,1.0,0.0,0.04303407669067383
sub-r027s015,140,1.0,1.0,1.0,0.0,0.042853593826293945
sub-r038s007,143,1.0,1.0,1.0,0.0,0.04704785346984863
sub-r009s065,55,1.0,1.0,1.0,0.0,0.04341840744018555
sub-r017s105,19,1.0,1.0,1.0,0.0,0.04329371452331543
sub-r038s057,20,1.0,1.0,1.0,0.0,0.042943477630615234
sub-r031s004,10,1.0,1.0,1.0,0.0,0.04297828674316406
sub-r023s002,174,1.0,1.0,1.0,0.0,0.04277849197387695
sub-r010s021,3,1.0,1.0,1.0,0.0,0.042618513107299805
sub-r009s052,34,1.0,1.0,1.0,0.0,0.04355597496032715
sub-r015s025,175,1.0,1.0,1.0,0.0,0.04300498962402344
sub-r027s050,144,1.0,1.0,1.0,0.0,0.047017574310302734
sub-r047s006,99,1.0,1.0,1.0,0.0,0.043259382247924805
sub-r038s028,31,1.0,1.0,1.0,0.0,0.0431513786315918
sub-r009s119,176,1.0,1.0,1.0,0.0,0.04326343536376953
sub-r029s009,166,1.0,1.0,1.0,0.0,0.04268503189086914
sub-r017s105,177,1.0,1.0,1.0,0.0,0.04275083541870117
sub-r040s064,148,1.0,1.0,1.0,0.0,0.04366707801818848
sub-r042s025,23,1.0,1.0,1.0,0.0,0.042870283126831055
sub-r031s032,185,1.0,1.0,1.0,0.0,0.04433870315551758
sub-r005s049,127,1.0,1.0,1.0,0.0,0.04723954200744629
sub-r009s065,13,1.0,1.0,1.0,0.0,0.04347801208496094
sub-r001s030,32,1.0,1.0,1.0,0.0,0.043116092681884766
sub-r038s057,172,1.0,1.0,1.0,0.0,0.04308319091796875
sub-r038s007,184,1.0,1.0,1.0,0.0,0.04278445243835449
sub-r048s021,136,1.0,1.0,1.0,0.0,0.04305291175842285
sub-r017s105,59,1.0,1.0,1.0,0.0,0.04275870323181152
sub-r027s015,40,1.0,1.0,1.0,0.0,0.04327106475830078
sub-r031s030,10,1.0,1.0,1.0,0.0,0.04352879524230957
sub-r023s017,48,1.0,1.0,1.0,0.0,0.04735994338989258
sub-r003s010,101,1.0,1.0,1.0,0.0,0.043283700942993164
sub-r009s073,144,1.0,1.0,1.0,0.0,0.04300236701965332
sub-r034s011,19,1.0,1.0,1.0,0.0,0.042905569076538086
sub-r038s007,101,1.0,1.0,1.0,0.0,0.042733192443847656
sub-r040s013,122,1.0,1.0,1.0,0.0,0.043741464614868164
sub-r010s008,3,1.0,1.0,1.0,0.0,0.04268383979797363
