subject,mean_dice_before,mean_dice_after,mean_precision_before,mean_precision_after,mean_recall_before,mean_recall_after
sub-r009s103_ses-1_space-MNI152NLin2009aSym,0.798811756351579,0.8000095084473685,0.8082839552963157,0.8296018211842104,0.8480375807263159,0.8509755504473684
sub-r027s047_ses-1_space-MNI152NLin2009aSym,0.9029295459052632,0.9090294797263158,0.8832734080368421,0.8848285844842105,0.9811767845526316,0.9893997861052632
sub-r047s050_ses-1_space-MNI152NLin2009aSym,0.781186696051579,0.8099067144263158,0.7939138167463158,0.8404155089789472,0.9405766123052632,0.9294089257421052
sub-r042s018_ses-1_space-MNI152NLin2009aSym,0.8685829854873685,0.8871793409263159,0.9363315654947368,0.9487847462105264,0.8485516028526315,0.862868010768421
sub-r031s017_ses-1_space-MNI152NLin2009aSym,0.8913409453347367,0.9503530099473684,0.89555091734,0.9617217721052632,0.9642984363684212,0.962009341
sub-r004s029_ses-1_space-MNI152NLin2009aSym,0.7141341679794737,0.7369982454163159,0.8730816703210525,0.9425861703157896,0.6985863550563157,0.7040246139163159
sub-r003s005_ses-1_space-MNI152NLin2009aSym,0.8691438780247369,0.9063150109894736,0.8670985974736841,0.8773633166842106,0.9299836162878948,0.960625600736842
sub-r001s007_ses-1_space-MNI152NLin2009aSym,0.8655785089947369,0.909307542,0.8459619686789474,0.8834549065263159,0.9539303218947368,0.9716063564210526
sub-r038s084_ses-1_space-MNI152NLin2009aSym,0.754987852034737,0.7795039829894737,0.8630334258631579,0.8002614212210526,0.803693160771579,0.862011544968421
sub-r040s045_ses-1_space-MNI152NLin2009aSym,0.8453406297210526,0.9694302454210528,0.8475623841421053,0.9697076214736842,0.9744358614736844,0.9760392071052632
sub-r004s002_ses-1_space-MNI152NLin2009aSym,0.875123224671579,0.8794782386789474,0.910895408,0.8681824233842107,0.9204216756715792,0.944979965263158
sub-r031s015_ses-1_space-MNI152NLin2009aSym,0.8140369024184211,0.849042174831579,0.8337436590657895,0.8652771376894736,0.906721137563158,0.9098430461421052
sub-r015s018_ses-1_space-MNI152NLin2009aSym,0.815136096176842,0.9045748667742104,0.9105612294026316,1.0,0.9045748667742104,0.9045748667742104
sub-r009s092_ses-1_space-MNI152NLin2009aSym,0.75659574936,0.7845055467526316,0.8426343448810525,0.8554253377473685,0.8524985561105264,0.8706917231894736
sub-r009s067_ses-1_space-MNI152NLin2009aSym,0.667637838477579,0.7249345646421052,0.7922831687842106,0.7780319507210527,0.6915169153789472,0.754150248868421
sub-r010s024_ses-1_space-MNI152NLin2009aSym,0.8932830384736842,0.9307379785052632,0.8871485378947368,0.9306082505263158,0.9744991868947368,0.9673582447894736
sub-r002s007_ses-1_space-MNI152NLin2009aSym,0.9097617294947368,0.935207386263158,0.9140972357684212,0.9265398277894736,0.9518891948421052,0.9730314838947368
sub-r028s008_ses-1_space-MNI152NLin2009aSym,0.7778701076205263,0.8397575704173684,0.7627276969252632,0.839198684128421,0.8994544309826316,0.8780229741984212
sub-r009s018_ses-1_space-MNI152NLin2009aSym,0.9034997894578948,0.9464743949894736,0.9459310078526316,0.9965803549473684,0.9466704313578947,0.9465480324105264
sub-r017s116_ses-1_space-MNI152NLin2009aSym,0.8157002840257896,0.8339962713842106,0.8053416002263158,0.8001537502263157,0.928445792478421,0.9511011478947368
sub-r038s071_ses-1_space-MNI152NLin2009aSym,0.8309890433426317,0.8301106220910526,0.960304248868421,0.9623330976947368,0.8260754461205262,0.8046253437068422
sub-r038s064_ses-1_space-MNI152NLin2009aSym,0.8192509540742106,0.7878035993526317,0.8939609817342106,0.9119932148736842,0.8250259147310526,0.8012558227368421
sub-r001s004_ses-1_space-MNI152NLin2009aSym,0.6537670499989474,0.6653367171089475,0.8303678347605263,0.8772729518073683,0.7810486089963158,0.7535348041668422
sub-r002s009_ses-1_space-MNI152NLin2009aSym,0.8713111977452633,0.9105661503157894,0.8538802875531579,0.8928079632473684,0.940057731263158,0.9588932754736842
sub-r019s004_ses-1_space-MNI152NLin2009aSym,0.588420679308421,0.6720189456263157,0.8637261021842105,0.8528987072842106,0.6278852814952632,0.6859641817473684
sub-r024s014_ses-1_space-MNI152NLin2009aSym,0.6973970540789475,0.7484081383421052,0.8914435792789475,0.9768490341578948,0.7229912062105263,0.7250199262578947
sub-r042s030_ses-1_space-MNI152NLin2009aSym,0.8476699312894737,0.8791535083910527,0.8495130630147367,0.8860496254868421,0.912258468826316,0.927208826068421
sub-r015s010_ses-1_space-MNI152NLin2009aSym,0.7788744132078947,0.8306852375263157,0.8554236132999999,0.8790253081578947,0.8094218654394737,0.8267109410526315
sub-r038s061_ses-1_space-MNI152NLin2009aSym,0.6073316566699999,0.5990997958181579,0.6737341272886316,0.7187714530057895,0.7401027804826317,0.6485220909263159
sub-r004s011_ses-1_space-MNI152NLin2009aSym,0.8361491225984211,0.8826519474473684,0.8960119331578947,0.909175889,0.8582848419773684,0.8852325027631579
sub-r045s003_ses-1_space-MNI152NLin2009aSym,0.8877749921736842,0.9191652831052632,0.9287937129210526,0.9459742833947368,0.923509688936842,0.9329788556052632
sub-r048s016_ses-1_space-MNI152NLin2009aSym,0.8220092303015789,0.8574261647552631,0.9156669080131578,0.915582542631579,0.8241566595831578,0.8647402568236843
sub-r052s016_ses-1_space-MNI152NLin2009aSym,0.8255480784421054,0.899821168531579,0.8191459677578947,0.8880264091105263,0.9607563193157894,0.965396940210526
sub-r001s009_ses-1_space-MNI152NLin2009aSym,0.7327626156452631,0.8086463796031579,0.8050169207,0.9075304058421052,0.8534680430926316,0.8352732990926316
sub-r002s002_ses-1_space-MNI152NLin2009aSym,0.8547126394257893,0.8856246057578949,0.9300923900705264,0.9544992804736842,0.8661848766342105,0.8751902821842105
sub-r004s007_ses-1_space-MNI152NLin2009aSym,0.7760156815973684,0.8189383882078947,0.8045623728078947,0.8720365755394737,0.8900847071947368,0.8855214955105263
sub-r009s120_ses-1_space-MNI152NLin2009aSym,0.8494446844836842,0.8868102431631577,0.8722529512578947,0.9139702443526316,0.9083800086421052,0.9141928464105262
sub-r009s121_ses-1_space-MNI152NLin2009aSym,0.8500303959873684,0.8835776597052631,0.9401375022189472,0.9841264726842106,0.8980813189157896,0.8947314392842105
sub-r031s027_ses-1_space-MNI152NLin2009aSym,0.8285406368473683,0.9463308663684208,0.8134386975042105,0.9345472748157896,0.9837861884210528,0.9778385645263158
sub-r047s016_ses-1_space-MNI152NLin2009aSym,0.7124329928910527,0.8022114252,0.8650854262389474,0.9868074150526316,0.7995317696278947,0.8013168844
sub-r009s037_ses-1_space-MNI152NLin2009aSym,0.7181618823905264,0.7187720543573685,0.7666128616131579,0.7376172891468421,0.8545491153842105,0.8383600757947369
sub-r046s012_ses-1_space-MNI152NLin2009aSym,0.8059209860926315,0.8764580183052632,0.8655678328394737,0.951336359,0.8790172560842106,0.8748483878052631
sub-r011s031_ses-1_space-MNI152NLin2009aSym,0.8717084945994737,0.9495276486315788,0.8661770360521053,0.9450489681578946,0.9802400345789474,0.981839945263158
sub-r009s123_ses-1_space-MNI152NLin2009aSym,0.7186956633,0.7630783648578947,0.8752694237526315,0.8859369552631577,0.7505715169368422,0.7639451496105264
sub-r001s017_ses-1_space-MNI152NLin2009aSym,0.7920849902142105,0.8499766795368421,0.8823428648578948,0.9590021249263158,0.8680317726836843,0.8630476816000001
sub-r010s026_ses-1_space-MNI152NLin2009aSym,0.9082152805263158,0.9475658694736844,0.905352856368421,0.9357660651578948,0.9838976942631578,0.990325715736842
