subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r009s032,37,1.0,1.0,1.0,0.0,0.5437619686126709
sub-r023s009,173,1.0,1.0,1.0,0.0,0.04391622543334961
sub-r001s032,57,1.0,1.0,1.0,0.0,0.04192996025085449
sub-r052s014,104,1.0,1.0,1.0,0.0,0.041802406311035156
sub-r004s019,15,1.0,1.0,1.0,0.0,0.041552066802978516
sub-r042s021,41,1.0,1.0,1.0,0.0,0.04150581359863281
sub-r042s035,170,1.0,1.0,1.0,0.0,0.04108381271362305
sub-r040s042,72,1.0,1.0,1.0,0.0,0.041924238204956055
sub-r038s040,59,1.0,1.0,1.0,0.0,0.042330265045166016
sub-r040s042,6,1.0,1.0,1.0,0.0,0.04126477241516113
sub-r015s001,29,1.0,1.0,1.0,0.0,0.04106760025024414
sub-r003s014,165,1.0,1.0,1.0,0.0,0.04107093811035156
sub-r010s023,53,1.0,1.0,1.0,0.0,0.04093456268310547
sub-r009s115,18,1.0,1.0,1.0,0.0,0.04115033149719238
sub-r009s097,102,1.0,1.0,1.0,0.0,0.042160987854003906
sub-r038s040,16,1.0,1.0,1.0,0.0,0.04121756553649902
sub-r035s011,44,1.0,1.0,1.0,0.0,0.042078495025634766
sub-r023s009,175,1.0,1.0,1.0,0.0,0.041707754135131836
sub-r029s003,69,1.0,1.0,1.0,0.0,0.04178738594055176
sub-r014s002,87,1.0,1.0,1.0,0.0,0.04169797897338867
sub-r009s009,147,1.0,1.0,1.0,0.0,0.041178226470947266
sub-r005s076,49,1.0,1.0,1.0,0.0,0.041033267974853516
sub-r009s072,64,1.0,1.0,1.0,0.0,0.0409090518951416
sub-r052s023,172,1.0,1.0,1.0,0.0,0.041532039642333984
sub-r003s008,18,1.0,1.0,1.0,0.0,0.040903329849243164
sub-r004s019,51,1.0,1.0,1.0,0.0,0.04225969314575195
sub-r034s007,39,1.0,1.0,1.0,0.0,0.04163503646850586
sub-r050s002,145,1.0,1.0,1.0,0.0,0.041964054107666016
sub-r005s077,90,1.0,1.0,1.0,0.0,0.045883893966674805
sub-r005s076,44,1.0,1.0,1.0,0.0,0.041734933853149414
sub-r040s044,56,1.0,1.0,1.0,0.0,0.04173684120178223
sub-r010s023,92,1.0,1.0,1.0,0.0,0.041068077087402344
sub-r011s012,35,1.0,1.0,1.0,0.0,0.04108786582946777
sub-r018s007,45,1.0,1.0,1.0,0.0,0.04090690612792969
sub-r009s021,74,1.0,1.0,1.0,0.0,0.042246103286743164
sub-r009s024,28,1.0,1.0,1.0,0.0,0.04193687438964844
sub-r001s001,47,1.0,1.0,1.0,0.0,0.04187440872192383
sub-r009s126,184,1.0,1.0,1.0,0.0,0.041231632232666016
sub-r040s053,69,1.0,1.0,1.0,0.0,0.04139375686645508
sub-r010s009,132,1.0,1.0,1.0,0.0,0.04126238822937012
sub-r038s040,172,1.0,1.0,1.0,0.0,0.04101109504699707
sub-r040s070,27,1.0,1.0,1.0,0.0,0.0413205623626709
sub-r034s006,151,1.0,1.0,1.0,0.0,0.04117441177368164
sub-r047s037,32,1.0,1.0,1.0,0.0,0.0423283576965332
sub-r011s024,155,1.0,1.0,1.0,0.0,0.041712045669555664
sub-r009s097,70,1.0,1.0,1.0,0.0,0.04174494743347168
sub-r010s006,14,1.0,1.0,1.0,0.0,0.04163622856140137
sub-r009s053,15,1.0,1.0,1.0,0.0,0.041300296783447266
sub-r031s002,52,1.0,1.0,1.0,0.0,0.0410456657409668
sub-r009s115,130,1.0,1.0,1.0,0.0,0.04098224639892578
sub-r047s038,176,1.0,1.0,1.0,0.0,0.0409848690032959
sub-r004s027,24,1.0,1.0,1.0,0.0,0.041214704513549805
sub-r035s011,40,1.0,1.0,1.0,0.0,0.042504072189331055
sub-r011s012,109,1.0,1.0,1.0,0.0,0.04182863235473633
sub-r009s034,13,1.0,1.0,1.0,0.0,0.04146218299865723
sub-r010s009,146,1.0,1.0,1.0,0.0,0.042166709899902344
sub-r035s011,92,1.0,1.0,1.0,0.0,0.045259714126586914
sub-r052s007,180,1.0,1.0,1.0,0.0,0.04118680953979492
sub-r009s017,103,1.0,1.0,1.0,0.0,0.04137063026428223
sub-r031s026,151,1.0,1.0,1.0,0.0,0.04182553291320801
sub-r052s014,36,1.0,1.0,1.0,0.0,0.04091000556945801
sub-r009s053,139,1.0,1.0,1.0,0.0,0.042502641677856445
sub-r038s028,35,1.0,1.0,1.0,0.0,0.0418400764465332
sub-r050s006,127,1.0,1.0,1.0,0.0,0.04183697700500488
sub-r040s032,176,1.0,1.0,1.0,0.0,0.04179883003234863
sub-r047s041,31,1.0,1.0,1.0,0.0,0.04147696495056152
sub-r042s035,174,1.0,1.0,1.0,0.0,0.04090547561645508
sub-r014s002,34,1.0,1.0,1.0,0.0,0.04100394248962402
sub-r023s001,103,1.0,1.0,1.0,0.0,0.0413661003112793
sub-r042s035,44,1.0,1.0,1.0,0.0,0.04074597358703613
sub-r023s001,35,1.0,1.0,1.0,0.0,0.04285764694213867
