subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r011s008,166,1.0,1.0,1.0,0.0,0.5362541675567627
sub-r023s002,182,1.0,1.0,1.0,0.0,0.043718814849853516
sub-r019s008,144,1.0,1.0,1.0,0.0,0.041778564453125
sub-r003s001,34,1.0,1.0,1.0,0.0,0.0415802001953125
sub-r052s015,4,1.0,1.0,1.0,0.0,0.04125642776489258
sub-r001s008,186,1.0,1.0,1.0,0.0,0.04379129409790039
sub-r009s006,68,1.0,1.0,1.0,0.0,0.04163622856140137
sub-r009s005,16,1.0,1.0,1.0,0.0,0.041222333908081055
sub-r040s063,9,1.0,1.0,1.0,0.0,0.04152202606201172
sub-r038s091,30,1.0,1.0,1.0,0.0,0.045975446701049805
sub-r001s008,90,1.0,1.0,1.0,0.0,0.041370391845703125
sub-r040s063,159,1.0,1.0,1.0,0.0,0.04108309745788574
sub-r009s029,53,1.0,1.0,1.0,0.0,0.04135465621948242
sub-r038s091,31,1.0,1.0,1.0,0.0,0.04178357124328613
sub-r009s041,93,1.0,1.0,1.0,0.0,0.04474902153015137
sub-r048s037,41,1.0,1.0,1.0,0.0,0.0417172908782959
sub-r004s010,39,1.0,1.0,1.0,0.0,0.04198455810546875
sub-r040s063,8,1.0,1.0,1.0,0.0,0.041220664978027344
sub-r002s003,175,1.0,1.0,1.0,0.0,0.04096627235412598
sub-r047s038,41,1.0,1.0,1.0,0.0,0.04098176956176758
sub-r001s008,2,1.0,1.0,1.0,0.0,0.040964365005493164
sub-r017s118,131,1.0,1.0,1.0,0.0,0.04118657112121582
sub-r052s026,41,1.0,1.0,1.0,0.0,0.04199838638305664
sub-r048s015,24,1.0,1.0,1.0,0.0,0.04513192176818848
sub-r035s005,19,1.0,1.0,1.0,0.0,0.2287001609802246
sub-r005s068,9,1.0,1.0,1.0,0.0,0.04775190353393555
sub-r017s119,58,1.0,1.0,1.0,0.0,0.048006296157836914
sub-r047s038,176,1.0,1.0,1.0,0.0,0.047646284103393555
sub-r009s102,24,1.0,1.0,1.0,0.0,0.05552196502685547
sub-r009s088,95,1.0,1.0,1.0,0.0,0.04818010330200195
sub-r048s002,51,1.0,1.0,1.0,0.0,0.048465728759765625
sub-r031s005,54,1.0,1.0,1.0,0.0,0.04807877540588379
sub-r038s093,130,1.0,1.0,1.0,0.0,0.05296516418457031
sub-r009s078,33,1.0,1.0,1.0,0.0,0.0480809211730957
sub-r009s085,159,1.0,1.0,1.0,0.0,0.04770016670227051
sub-r042s003,124,1.0,1.0,1.0,0.0,0.048006534576416016
sub-r038s032,28,1.0,1.0,1.0,0.0,0.04769587516784668
sub-r023s009,46,1.0,1.0,1.0,0.0,0.047574758529663086
sub-r034s039,54,1.0,1.0,1.0,0.0,0.04781460762023926
sub-r010s018,110,1.0,1.0,1.0,0.0,0.04800581932067871
sub-r046s005,52,1.0,1.0,1.0,0.0,0.052988529205322266
sub-r035s007,187,1.0,1.0,1.0,0.0,0.04731869697570801
sub-r047s007,173,1.0,1.0,1.0,0.0,0.047966718673706055
