subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r048s010,177,1.0,1.0,1.0,0.0,0.7882294654846191
sub-r027s017,94,1.0,1.0,1.0,0.0,0.047299861907958984
sub-r019s012,170,1.0,1.0,1.0,0.0,0.04604053497314453
sub-r010s002,93,1.0,1.0,1.0,0.0,0.04937481880187988
sub-r009s102,60,0.5,1.0,0.5,0.0052083335,0.04516172409057617
sub-r038s033,178,1.0,1.0,1.0,0.0,0.04471230506896973
sub-r005s070,75,1.0,1.0,1.0,0.0,0.04458212852478027
sub-r009s114,82,1.0,1.0,1.0,0.0,0.044071197509765625
sub-r017s118,10,1.0,1.0,1.0,0.0,0.04841113090515137
sub-r004s024,184,1.0,1.0,1.0,0.0,0.04473447799682617
sub-r048s037,14,1.0,1.0,1.0,0.0,0.04398918151855469
sub-r028s005,56,0.016949153,1.0,0.016949153,0.098958336,0.043572187423706055
sub-r031s011,9,1.0,1.0,1.0,0.0,0.04366588592529297
sub-r038s056,70,1.0,1.0,1.0,0.0,0.04328751564025879
sub-r004s031,29,1.0,1.0,1.0,0.0,0.043256521224975586
sub-r052s021,57,0.003236246,1.0,0.003236246,0.119791664,0.042826175689697266
sub-r004s025,165,1.0,1.0,1.0,0.0,0.047699689865112305
sub-r031s019,155,1.0,1.0,1.0,0.0,0.0430750846862793
sub-r009s102,66,0.016949153,1.0,0.016949153,0.0625,0.04275226593017578
sub-r011s024,28,1.0,1.0,1.0,0.0,0.04220390319824219
sub-r040s032,15,1.0,1.0,1.0,0.0,0.04243135452270508
sub-r009s061,74,0.027027028,1.0,0.027027028,0.041666668,0.04215550422668457
sub-r004s015,24,1.0,1.0,1.0,0.0,0.0421144962310791
sub-r052s021,1,1.0,1.0,1.0,0.0,0.04200410842895508
sub-r049s016,150,1.0,1.0,1.0,0.0,0.045885324478149414
sub-r005s046,21,1.0,1.0,1.0,0.0,0.04221010208129883
sub-r028s005,172,1.0,1.0,1.0,0.0,0.04164004325866699
sub-r011s008,103,1.0,1.0,1.0,0.0,0.04202985763549805
