subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r040s063,151,1.0,1.0,1.0,0.0,0.6246166229248047
sub-r034s008,136,1.0,1.0,1.0,0.0,0.04679298400878906
sub-r001s033,52,0.0035842294,1.0,0.0035842294,0.09166667,0.04363083839416504
sub-r009s060,15,1.0,1.0,1.0,0.0,0.043228864669799805
sub-r031s031,163,1.0,1.0,1.0,0.0,0.04285287857055664
sub-r048s031,66,0.010204081,0.010204081,1.0,0.045833334,0.04257082939147949
sub-r035s006,7,1.0,1.0,1.0,0.0,0.043784379959106445
sub-r004s037,29,1.0,1.0,1.0,0.0,0.04243826866149902
sub-r038s091,34,0.02173913,0.02173913,1.0,0.0375,0.043143272399902344
sub-r009s058,44,1.0,1.0,1.0,0.0,0.04645729064941406
sub-r011s030,103,1.0,1.0,1.0,0.0,0.04255795478820801
sub-r038s069,101,1.0,1.0,1.0,0.0,0.04211711883544922
sub-r040s015,21,1.0,1.0,1.0,0.0,0.04160952568054199
sub-r009s099,116,1.0,1.0,1.0,0.0,0.04106426239013672
sub-r038s078,180,1.0,1.0,1.0,0.0,0.04081916809082031
sub-r028s004,18,1.0,1.0,1.0,0.0,0.04077315330505371
sub-r040s063,143,0.16666667,1.0,0.16666667,0.016666668,0.040677547454833984
sub-r011s030,31,1.0,1.0,1.0,0.0,0.04595446586608887
sub-r009s060,180,1.0,1.0,1.0,0.0,0.041506290435791016
sub-r001s011,79,1.0,1.0,1.0,0.0,0.04130887985229492
sub-r004s017,6,1.0,1.0,1.0,0.0,0.042496681213378906
sub-r015s019,132,1.0,1.0,1.0,0.0,0.04063224792480469
sub-r015s016,82,1.0,1.0,1.0,0.0,0.0404210090637207
sub-r042s013,46,1.0,1.0,1.0,0.0,0.04048728942871094
sub-r023s002,44,1.0,1.0,1.0,0.0,0.04071354866027832
sub-r024s021,20,1.0,1.0,1.0,0.0,0.040386199951171875
sub-r001s020,9,1.0,1.0,1.0,0.0,0.04524397850036621
sub-r002s010,52,0.95032877,0.9164402,0.9868325,0.0,0.04112553596496582
sub-r047s015,77,1.0,1.0,1.0,0.0,0.04120802879333496
sub-r015s016,25,1.0,1.0,1.0,0.0,0.04042220115661621
sub-r010s001,179,1.0,1.0,1.0,0.0,0.04035019874572754
sub-r031s002,24,1.0,1.0,1.0,0.0,0.04072403907775879
sub-r027s050,48,1.0,1.0,1.0,0.0,0.04029273986816406
sub-r001s038,121,0.0006281407,0.0006281407,1.0,0.30416667,0.0406193733215332
sub-r040s054,170,0.0018050541,0.0018050541,1.0,0.108333334,0.04178118705749512
sub-r001s002,10,1.0,1.0,1.0,0.0,0.045526981353759766
sub-r004s030,28,1.0,1.0,1.0,0.0,0.041069984436035156
sub-r009s107,103,1.0,1.0,1.0,0.0,0.04070115089416504
sub-r034s008,67,0.37676057,0.33333334,0.4390244,0.033333335,0.040667057037353516
sub-r009s066,33,1.0,1.0,1.0,0.0,0.0403444766998291
sub-r047s001,25,1.0,1.0,1.0,0.0,0.04043912887573242
sub-r001s002,188,1.0,1.0,1.0,0.0,0.04043745994567871
sub-r042s021,95,1.0,1.0,1.0,0.0,0.04029083251953125
sub-r052s023,164,1.0,1.0,1.0,0.0,0.04044842720031738
sub-r010s032,36,1.0,1.0,1.0,0.0,0.044638633728027344
sub-r003s014,163,1.0,1.0,1.0,0.0,0.04071688652038574
sub-r042s021,6,1.0,1.0,1.0,0.0,0.040468454360961914
sub-r001s020,78,1.0,1.0,1.0,0.0,0.04047441482543945
sub-r001s039,35,1.0,1.0,1.0,0.0,0.04128265380859375
sub-r034s008,7,1.0,1.0,1.0,0.0,0.04007983207702637
sub-r048s031,131,0.018181818,0.018181818,1.0,0.058333334,0.040299415588378906
sub-r011s030,21,1.0,1.0,1.0,0.0,0.04037141799926758
sub-r009s099,29,1.0,1.0,1.0,0.0,0.04016876220703125
sub-r009s015,120,1.0,1.0,1.0,0.0,0.04427170753479004
sub-r034s032,82,1.0,1.0,1.0,0.0,0.04099607467651367
sub-r017s105,187,1.0,1.0,1.0,0.0,0.040586233139038086
sub-r028s014,48,0.055555556,1.0,0.055555556,0.0375,0.040376901626586914
sub-r011s030,146,1.0,1.0,1.0,0.0,0.0401911735534668
sub-r001s002,12,1.0,1.0,1.0,0.0,0.04020261764526367
sub-r038s047,13,1.0,1.0,1.0,0.0,0.040146827697753906
sub-r038s058,56,1.0,1.0,1.0,0.0,0.04017949104309082
sub-r035s006,89,0.083333336,0.083333336,1.0,0.016666668,0.04026603698730469
sub-r017s117,59,1.0,1.0,1.0,0.0,0.046538591384887695
sub-r009s015,37,1.0,1.0,1.0,0.0,0.0408329963684082
sub-r027s050,180,1.0,1.0,1.0,0.0,0.041855812072753906
sub-r001s039,163,1.0,1.0,1.0,0.0,0.04077935218811035
sub-r038s047,34,1.0,1.0,1.0,0.0,0.04039621353149414
sub-r042s032,178,1.0,1.0,1.0,0.0,0.04027533531188965
sub-r010s008,138,0.33333334,0.33333334,1.0,0.004166667,0.04063057899475098
sub-r003s007,46,1.0,1.0,1.0,0.0,0.040403127670288086
sub-r034s046,28,1.0,1.0,1.0,0.0,0.0401303768157959
sub-r038s033,184,1.0,1.0,1.0,0.0,0.04446530342102051
sub-r040s020,180,1.0,1.0,1.0,0.0,0.040833234786987305
sub-r001s038,57,1.0,1.0,1.0,0.0,0.04041743278503418
