subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r023s002,173,1.0,1.0,1.0,0.0,0.5462279319763184
sub-r009s038,174,1.0,1.0,1.0,0.0,0.042551279067993164
sub-r040s013,13,1.0,1.0,1.0,0.0,0.04062843322753906
sub-r038s024,17,1.0,1.0,1.0,0.0,0.04214000701904297
sub-r001s018,84,0.16666667,0.16666667,1.0,0.0125,0.040380239486694336
sub-r010s029,93,1.0,1.0,1.0,0.0,0.040175676345825195
sub-r040s078,99,0.055555556,0.055555556,1.0,0.033333335,0.040204763412475586
sub-r010s014,29,0.045454547,0.045454547,1.0,0.041666668,0.041997671127319336
sub-r042s015,22,1.0,1.0,1.0,0.0,0.03991842269897461
sub-r015s011,25,0.16666667,1.0,0.16666667,0.008333334,0.0399172306060791
sub-r009s076,22,1.0,1.0,1.0,0.0,0.039917945861816406
sub-r011s011,86,1.0,1.0,1.0,0.0,0.04109025001525879
sub-r034s036,55,1.0,1.0,1.0,0.0,0.0436861515045166
sub-r050s009,148,1.0,1.0,1.0,0.0,0.04075765609741211
sub-r040s044,44,1.0,1.0,1.0,0.0,0.04024791717529297
sub-r027s041,84,0.14285715,0.14285715,1.0,0.016666668,0.04001879692077637
sub-r010s005,55,1.0,1.0,1.0,0.0,0.03989696502685547
sub-r009s079,105,0.008064516,0.008064516,1.0,0.058333334,0.039969444274902344
sub-r001s024,28,1.0,1.0,1.0,0.0,0.04025983810424805
sub-r004s028,27,1.0,1.0,1.0,0.0,0.03992819786071777
sub-r009s122,127,1.0,1.0,1.0,0.0,0.04025983810424805
sub-r034s036,73,1.0,1.0,1.0,0.0,0.04580378532409668
sub-r027s015,70,0.009009009,0.02631579,0.013513514,0.05,0.040522098541259766
sub-r040s048,176,1.0,1.0,1.0,0.0,0.040334224700927734
sub-r050s006,48,1.0,1.0,1.0,0.0,0.04009079933166504
sub-r038s024,185,1.0,1.0,1.0,0.0,0.03999590873718262
sub-r031s026,0,1.0,1.0,1.0,0.0,0.039896249771118164
sub-r001s015,174,1.0,1.0,1.0,0.0,0.040219783782958984
sub-r040s086,36,1.0,1.0,1.0,0.0,0.040239810943603516
sub-r028s011,9,1.0,1.0,1.0,0.0,0.03998398780822754
sub-r031s023,187,1.0,1.0,1.0,0.0,0.04393649101257324
sub-r009s095,11,1.0,1.0,1.0,0.0,0.04054522514343262
sub-r031s003,19,1.0,1.0,1.0,0.0,0.04030346870422363
sub-r011s020,138,1.0,1.0,1.0,0.0,0.040163278579711914
sub-r010s003,103,0.125,0.125,1.0,0.008333334,0.04011726379394531
sub-r027s015,76,0.56212425,0.8097983,0.4309816,0.025,0.041896820068359375
sub-r009s013,129,1.0,1.0,1.0,0.0,0.04024076461791992
sub-r011s033,35,1.0,1.0,1.0,0.0,0.04030108451843262
sub-r049s012,123,1.0,1.0,1.0,0.0,0.04015016555786133
sub-r009s013,128,1.0,1.0,1.0,0.0,0.04476761817932129
sub-r001s023,135,1.0,1.0,1.0,0.0,0.04098987579345703
sub-r001s015,173,1.0,1.0,1.0,0.0,0.040496826171875
sub-r001s018,97,1.0,1.0,1.0,0.0,0.04091382026672363
sub-r009s117,114,1.0,1.0,1.0,0.0,0.04423093795776367
sub-r015s009,171,1.0,1.0,1.0,0.0,0.0444645881652832
sub-r040s071,187,1.0,1.0,1.0,0.0,0.04087638854980469
sub-r009s065,112,0.4090909,0.625,0.33333334,0.0125,0.04032087326049805
sub-r009s057,59,1.0,1.0,1.0,0.0,0.04095268249511719
sub-r009s089,3,1.0,1.0,1.0,0.0,0.04428815841674805
sub-r011s034,94,0.14285715,0.14285715,1.0,0.0125,0.04247570037841797
sub-r009s097,24,1.0,1.0,1.0,0.0,0.04181718826293945
sub-r009s119,74,1.0,1.0,1.0,0.0,0.04497814178466797
sub-r038s085,122,1.0,1.0,1.0,0.0,0.044463157653808594
sub-r004s037,52,1.0,1.0,1.0,0.0,0.044867753982543945
sub-r049s005,40,0.5,0.5,1.0,0.004166667,0.04432535171508789
sub-r038s085,141,0.009259259,0.009259259,1.0,0.07083333,0.04063296318054199
sub-r009s039,105,0.06666667,0.06666667,1.0,0.020833334,0.04033398628234863
sub-r046s005,28,1.0,1.0,1.0,0.0,0.044657230377197266
sub-r027s013,25,1.0,1.0,1.0,0.0,0.04069042205810547
sub-r011s034,35,0.2,0.2,1.0,0.008333334,0.04056692123413086
sub-r010s010,168,1.0,1.0,1.0,0.0,0.04018759727478027
