subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r023s002,173,1.0,1.0,1.0,0.0,1.2854294776916504
sub-r009s038,174,1.0,1.0,1.0,0.0,0.05768394470214844
sub-r040s013,13,1.0,1.0,1.0,0.0,0.054514169692993164
sub-r038s024,17,1.0,1.0,1.0,0.0,0.054486989974975586
sub-r001s018,84,1.0,1.0,1.0,0.0,0.053604841232299805
sub-r010s029,93,1.0,1.0,1.0,0.0,0.0557103157043457
sub-r040s078,99,1.0,1.0,1.0,0.0,0.053743600845336914
sub-r010s014,29,1.0,1.0,1.0,0.0,0.053533077239990234
sub-r042s015,22,1.0,1.0,1.0,0.0,0.053534507751464844
sub-r015s011,25,0.16666667,1.0,0.16666667,0.008333334,0.053438663482666016
sub-r009s076,22,1.0,1.0,1.0,0.0,0.055257558822631836
sub-r011s011,86,1.0,1.0,1.0,0.0,0.05348610877990723
sub-r034s036,55,1.0,1.0,1.0,0.0,0.05353522300720215
sub-r050s009,148,1.0,1.0,1.0,0.0,0.053491830825805664
sub-r040s044,44,1.0,1.0,1.0,0.0,0.05662894248962402
sub-r027s041,84,1.0,1.0,1.0,0.0,0.05378270149230957
sub-r010s005,55,1.0,1.0,1.0,0.0,0.05348563194274902
sub-r009s079,105,1.0,1.0,1.0,0.0,0.05347466468811035
sub-r001s024,28,1.0,1.0,1.0,0.0,0.053433895111083984
sub-r004s028,27,1.0,1.0,1.0,0.0,0.0536351203918457
sub-r009s122,127,1.0,1.0,1.0,0.0,0.05346345901489258
sub-r034s036,73,1.0,1.0,1.0,0.0,0.05343484878540039
sub-r027s015,70,0.013513514,1.0,0.013513514,0.07083333,0.052985429763793945
sub-r040s048,176,1.0,1.0,1.0,0.0,0.05650782585144043
sub-r050s006,48,1.0,1.0,1.0,0.0,0.05387067794799805
sub-r038s024,185,1.0,1.0,1.0,0.0,0.05330801010131836
sub-r031s026,0,1.0,1.0,1.0,0.0,0.053168535232543945
sub-r001s015,174,1.0,1.0,1.0,0.0,0.05341386795043945
sub-r040s086,36,1.0,1.0,1.0,0.0,0.05304455757141113
sub-r028s011,9,1.0,1.0,1.0,0.0,0.05327463150024414
sub-r031s023,187,1.0,1.0,1.0,0.0,0.05340385437011719
sub-r009s095,11,1.0,1.0,1.0,0.0,0.053205251693725586
sub-r031s003,19,1.0,1.0,1.0,0.0,0.05701851844787598
sub-r011s020,138,1.0,1.0,1.0,0.0,0.053998708724975586
sub-r010s003,103,1.0,1.0,1.0,0.0,0.05345654487609863
sub-r027s015,76,0.0015337423,1.0,0.0015337423,0.15,0.053537845611572266
sub-r009s013,129,1.0,1.0,1.0,0.0,0.05296683311462402
sub-r011s033,35,1.0,1.0,1.0,0.0,0.053490400314331055
sub-r049s012,123,1.0,1.0,1.0,0.0,0.05316781997680664
sub-r009s013,128,1.0,1.0,1.0,0.0,0.05414438247680664
sub-r001s023,135,1.0,1.0,1.0,0.0,0.05320549011230469
sub-r001s015,173,1.0,1.0,1.0,0.0,0.05654573440551758
sub-r001s018,97,1.0,1.0,1.0,0.0,0.053722381591796875
sub-r009s117,114,1.0,1.0,1.0,0.0,0.054332733154296875
sub-r015s009,171,1.0,1.0,1.0,0.0,0.05400729179382324
sub-r040s071,187,1.0,1.0,1.0,0.0,0.05300307273864746
sub-r009s065,112,0.06666667,1.0,0.06666667,0.025,0.0534510612487793
sub-r009s057,59,1.0,1.0,1.0,0.0,0.053034067153930664
sub-r009s089,3,1.0,1.0,1.0,0.0,0.052960872650146484
sub-r011s034,94,1.0,1.0,1.0,0.0,0.053151845932006836
sub-r009s097,24,1.0,1.0,1.0,0.0,0.05718731880187988
sub-r009s119,74,1.0,1.0,1.0,0.0,0.05399441719055176
sub-r038s085,122,1.0,1.0,1.0,0.0,0.053473711013793945
sub-r004s037,52,1.0,1.0,1.0,0.0,0.05395960807800293
sub-r049s005,40,1.0,1.0,1.0,0.0,0.05361795425415039
