subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r001s003,85,1.0,1.0,1.0,0.0,1.6978893280029297
sub-r042s008,60,0.92881405,0.90662986,0.9521323,0.033333335,0.061545372009277344
sub-r009s020,72,1.0,1.0,1.0,0.0,0.05871438980102539
sub-r035s013,169,1.0,1.0,1.0,0.0,0.05823183059692383
sub-r009s004,31,1.0,1.0,1.0,0.0,0.06023859977722168
sub-r027s052,148,1.0,1.0,1.0,0.0,0.05770254135131836
sub-r042s004,70,1.0,1.0,1.0,0.0,0.05771064758300781
sub-r001s003,95,1.0,1.0,1.0,0.0,0.057663917541503906
sub-r011s016,25,1.0,1.0,1.0,0.0,0.05759787559509277
sub-r005s075,91,1.0,1.0,1.0,0.0,0.057221412658691406
sub-r042s004,168,1.0,1.0,1.0,0.0,0.05717039108276367
sub-r009s074,27,1.0,1.0,1.0,0.0,0.056720733642578125
sub-r004s018,23,1.0,1.0,1.0,0.0,0.06109929084777832
sub-r003s013,85,1.0,1.0,1.0,0.0,0.05708456039428711
sub-r015s001,139,1.0,1.0,1.0,0.0,0.05673074722290039
sub-r009s043,28,1.0,1.0,1.0,0.0,0.056794166564941406
sub-r003s008,73,1.0,1.0,1.0,0.0,0.05695295333862305
sub-r010s018,81,1.0,1.0,1.0,0.0,0.056453704833984375
sub-r049s011,85,0.33333334,1.0,0.33333334,0.004166667,0.05658102035522461
sub-r031s012,42,1.0,1.0,1.0,0.0,0.05674004554748535
sub-r011s001,75,0.028571429,1.0,0.028571429,0.020833334,0.06067824363708496
sub-r004s012,75,1.0,1.0,1.0,0.0,0.05772256851196289
sub-r009s013,34,1.0,1.0,1.0,0.0,0.05951428413391113
sub-r009s071,4,1.0,1.0,1.0,0.0,0.05648303031921387
sub-r009s016,30,1.0,1.0,1.0,0.0,0.0568394660949707
sub-r035s005,67,1.0,1.0,1.0,0.0,0.05532407760620117
sub-r009s013,187,1.0,1.0,1.0,0.0,0.05500602722167969
sub-r009s071,135,1.0,1.0,1.0,0.0,0.05510568618774414
sub-r009s005,84,1.0,1.0,1.0,0.0,0.05462217330932617
sub-r009s041,86,0.0076923077,1.0,0.0076923077,0.075,0.060486555099487305
sub-r029s004,47,0.39905363,0.8141026,0.2651357,0.083333336,0.05520367622375488
sub-r009s071,72,1.0,1.0,1.0,0.0,0.05491900444030762
sub-r049s026,175,1.0,1.0,1.0,0.0,0.05441474914550781
sub-r005s049,14,1.0,1.0,1.0,0.0,0.05432462692260742
sub-r038s006,63,1.0,1.0,1.0,0.0,0.054197072982788086
sub-r010s022,67,1.0,1.0,1.0,0.0,0.0535886287689209
sub-r040s059,25,1.0,1.0,1.0,0.0,0.05384016036987305
sub-r049s026,154,1.0,1.0,1.0,0.0,0.05349111557006836
sub-r050s002,180,1.0,1.0,1.0,0.0,0.05892539024353027
sub-r010s018,181,1.0,1.0,1.0,0.0,0.05465388298034668
sub-r040s016,20,1.0,1.0,1.0,0.0,0.053765058517456055
sub-r040s017,173,1.0,1.0,1.0,0.0,0.053557634353637695
sub-r009s043,5,1.0,1.0,1.0,0.0,0.05364084243774414
sub-r028s002,130,1.0,1.0,1.0,0.0,0.05430793762207031
sub-r040s017,6,1.0,1.0,1.0,0.0,0.05390214920043945
sub-r035s013,36,1.0,1.0,1.0,0.0,0.05342435836791992
sub-r009s009,181,1.0,1.0,1.0,0.0,0.053511619567871094
sub-r011s016,16,1.0,1.0,1.0,0.0,0.05792236328125
sub-r004s031,59,1.0,1.0,1.0,0.0,0.05369830131530762
sub-r050s002,153,1.0,1.0,1.0,0.0,0.05362057685852051
sub-r009s017,51,1.0,1.0,1.0,0.0,0.05343747138977051
sub-r027s031,16,1.0,1.0,1.0,0.0,0.055263519287109375
sub-r042s032,12,1.0,1.0,1.0,0.0,0.05402684211730957
sub-r040s059,168,0.00088495575,1.0,0.00088495575,0.22083333,0.05388379096984863
sub-r048s014,148,1.0,1.0,1.0,0.0,0.05373406410217285
sub-r011s016,165,1.0,1.0,1.0,0.0,0.05369091033935547
sub-r038s067,56,1.0,1.0,1.0,0.0,0.057271480560302734
sub-r009s041,161,1.0,1.0,1.0,0.0,0.05351686477661133
sub-r042s004,176,1.0,1.0,1.0,0.0,0.053534507751464844
sub-r042s003,58,1.0,1.0,1.0,0.0,0.05310416221618652
sub-r009s009,90,0.095132746,0.05392157,0.4888889,0.075,0.05336356163024902
