subject,slice,dice,presision,recall,hausdorff_distance,time
sub-r040s063,151,1.0,1.0,1.0,0.0,0.8990190029144287
sub-r034s008,136,1.0,1.0,1.0,0.0,0.05824112892150879
sub-r001s033,52,0.7188841,0.89361703,0.60215056,0.025,0.05644941329956055
sub-r009s060,15,1.0,1.0,1.0,0.0,0.05594682693481445
sub-r031s031,163,1.0,1.0,1.0,0.0,0.0542454719543457
sub-r048s031,66,1.0,1.0,1.0,0.0,0.05706977844238281
sub-r035s006,7,1.0,1.0,1.0,0.0,0.055913686752319336
sub-r004s037,29,1.0,1.0,1.0,0.0,0.054334163665771484
sub-r038s091,34,1.0,1.0,1.0,0.0,0.05443072319030762
sub-r009s058,44,1.0,1.0,1.0,0.0,0.0536348819732666
sub-r011s030,103,1.0,1.0,1.0,0.0,0.05177950859069824
sub-r038s069,101,1.0,1.0,1.0,0.0,0.053818464279174805
sub-r040s015,21,1.0,1.0,1.0,0.0,0.05337095260620117
sub-r009s099,116,1.0,1.0,1.0,0.0,0.05440211296081543
sub-r038s078,180,1.0,1.0,1.0,0.0,0.058341264724731445
sub-r028s004,18,1.0,1.0,1.0,0.0,0.05521702766418457
sub-r040s063,143,0.16666667,1.0,0.16666667,0.016666668,0.05382847785949707
sub-r011s030,31,1.0,1.0,1.0,0.0,0.05363130569458008
sub-r009s060,180,1.0,1.0,1.0,0.0,0.05521202087402344
sub-r001s011,79,1.0,1.0,1.0,0.0,0.0521092414855957
sub-r004s017,6,1.0,1.0,1.0,0.0,0.05541229248046875
sub-r015s019,132,1.0,1.0,1.0,0.0,0.05332660675048828
sub-r015s016,82,1.0,1.0,1.0,0.0,0.05243062973022461
sub-r042s013,46,0.07692308,0.07692308,1.0,0.0125,0.05583357810974121
sub-r023s002,44,1.0,1.0,1.0,0.0,0.05358004570007324
sub-r024s021,20,1.0,1.0,1.0,0.0,0.05390453338623047
sub-r001s020,9,1.0,1.0,1.0,0.0,0.05469560623168945
sub-r002s010,52,0.9359774,0.90448034,0.96976346,0.016666668,0.05374002456665039
sub-r047s015,77,1.0,1.0,1.0,0.0,0.054123640060424805
sub-r015s016,25,1.0,1.0,1.0,0.0,0.05300474166870117
sub-r010s001,179,1.0,1.0,1.0,0.0,0.05411028861999512
sub-r031s002,24,1.0,1.0,1.0,0.0,0.0543060302734375
sub-r027s050,48,1.0,1.0,1.0,0.0,0.05630350112915039
sub-r001s038,121,0.0012987013,0.0012987013,1.0,0.11666667,0.05368471145629883
sub-r040s054,170,1.0,1.0,1.0,0.0,0.05326342582702637
sub-r001s002,10,1.0,1.0,1.0,0.0,0.05312061309814453
sub-r004s030,28,1.0,1.0,1.0,0.0,0.053359031677246094
sub-r009s107,103,1.0,1.0,1.0,0.0,0.05239462852478027
sub-r034s008,67,0.7276423,0.7258065,0.73170733,0.025,0.05455422401428223
sub-r009s066,33,1.0,1.0,1.0,0.0,0.05247187614440918
sub-r047s001,25,1.0,1.0,1.0,0.0,0.053063392639160156
sub-r001s002,188,1.0,1.0,1.0,0.0,0.05996060371398926
sub-r042s021,95,1.0,1.0,1.0,0.0,0.05281877517700195
sub-r052s023,164,1.0,1.0,1.0,0.0,0.05404520034790039
sub-r010s032,36,1.0,1.0,1.0,0.0,0.05547904968261719
sub-r003s014,163,1.0,1.0,1.0,0.0,0.053772687911987305
